name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Beauty Shop,2005,"36,351,350","2,000,000","38,351,350"
City Heat,1984,"38,348,988",0,"38,348,988"
Brooklyn,2015,"38,317,535",0,"38,317,535"
Higher Learning,1995,"38,290,723",0,"38,290,723"
The Original Kings of Comedy,2000,"38,182,790","68,316","38,251,106"
Undercover Brother,2002,"38,230,435",0,"38,230,435"
Herbie Rides Again,1974,"38,229,000",0,"38,229,000"
The In-Laws,1979,"38,200,000",0,"38,200,000"
Sleepless,2017/III,"20,783,704","17,413,596","38,197,300"
10 Things I Hate About You,1999,"38,176,108",0,"38,176,108"
The Secret Life of Bees,2008,"37,766,350","394,920","38,161,270"
The Running Man,1987,"38,122,105",0,"38,122,105"
The Doctor,1991,"38,120,905",0,"38,120,905"
Spaceballs,1987,"38,119,483",0,"38,119,483"
Quest for Camelot,1998,"22,717,758","15,400,000","38,117,758"
Ninja Assassin,2009,"38,105,077",0,"38,105,077"
Ri¢hie Ri¢h,1994,"38,087,756",0,"38,087,756"
Harold & Kumar Escape from Guantanamo Bay,2008,"38,087,366",0,"38,087,366"
Happily N'Ever After,2006,"15,589,393","22,496,385","38,085,778"
The Banger Sisters,2002,"30,307,416","7,760,937","38,068,353"
Yolki 3,2013,0,"38,067,427","38,067,427"
Bill & Ted's Bogus Journey,1991,"38,037,513",0,"38,037,513"
Dead Again,1991,"38,020,000",0,"38,020,000"
A Dog’s Journey,2019,"22,546,590","15,460,000","38,006,590"
The Outlaw Josey Wales,1976,"31,800,000","6,200,000","38,000,000"
Postcards from the Edge,1990,"37,963,281",0,"37,963,281"
Howard the Duck,1986,"16,295,774","21,667,000","37,962,774"
First Sunday,2008,"37,931,869",0,"37,931,869"
Killing Them Softly,2012,"15,026,056","22,904,409","37,930,465"
The Dead Pool,1988,"37,903,295",0,"37,903,295"
Emma,1996,"22,224,140","15,600,000","37,824,140"
All That Jazz,1979,"37,823,676",0,"37,823,676"
St. Elmo's Fire,1985,"37,803,872",0,"37,803,872"
It Could Happen to You,1994,"37,800,323",0,"37,800,323"
The Black Stallion,1979,"37,799,643",0,"37,799,643"
Head of State,2003,"37,788,228",0,"37,788,228"
Sky Captain and the World of Tomorrow,2004,"37,760,080",0,"37,760,080"
For Colored Girls,2010,"37,721,949",0,"37,721,949"
Boku no Hero Academia: World Heroes Mission,2021,"9,767,647","27,948,700","37,716,347"
Showgirls,1995,"20,350,754","17,352,207","37,702,961"
How Stella Got Her Groove Back,1998,"37,672,350",0,"37,672,350"
Halloween: Resurrection,2002,"30,354,442","7,310,413","37,664,855"
Wu ren qu,2013,0,"37,657,954","37,657,954"
Beverly Hills Ninja,1997,"31,235,710","6,393,685","37,629,395"
Hua pi,2008,0,"37,579,689","37,579,689"
Down Periscope,1996,"25,800,000","11,768,149","37,568,149"
Good Boy!,2003,"37,566,230",0,"37,566,230"
Raising Helen,2004,"37,486,138",0,"37,486,138"
Bounce,2000,"36,805,288","667,000","37,472,288"
The Hills Have Eyes II,2007,"20,804,166","16,662,372","37,466,538"
Man of the Year,2006,"37,442,180",0,"37,442,180"
The Longest Ride,2015,"37,432,299",0,"37,432,299"
Snowden,2016,"21,587,519","15,769,697","37,357,216"
The Majestic,2001,"27,807,266","9,510,292","37,317,558"
Becoming Jane,2007,"18,670,946","18,640,726","37,311,672"
Jumping the Broom,2011,"37,295,394",0,"37,295,394"
Gold,2016/I,"30,025,000","7,227,038","37,252,038"
Semi-Tough,1977,"37,187,139",0,"37,187,139"
Demon,2016,"37,172,276",0,"37,172,276"
Raising Cain,1992,"21,370,057","15,800,000","37,170,057"
Gekijouban Poketto monsutâ Adobansu jenerêshon: Myuu to hadou no yuusha Rukario,2005,0,"37,150,760","37,150,760"
Psycho,1998,"21,456,130","15,685,000","37,141,130"
Brubaker,1980,"37,121,708",0,"37,121,708"
Eddie,1996,"31,400,000","5,700,000","37,100,000"
Charlie's Angels,2019,"17,801,306","19,292,598","37,093,904"
30 Minutes or Less,2011,"37,053,924",0,"37,053,924"
The Family That Preys,2008,"37,019,849",0,"37,019,849"
Joy Ride,2001,"21,973,182","15,026,818","37,000,000"
Nice Dreams,1981,"33,982,504","3,017,496","37,000,000"
Highlander III: The Sorcerer,1994,"13,994,773","23,000,000","36,994,773"
Clockstoppers,2002,"36,985,501",0,"36,985,501"
Bulletproof Monk,2003,"23,020,488","13,960,630","36,981,118"
Madeline,1998,"29,967,750","7,000,000","36,967,750"
Xi yan,1993,"6,933,459","30,000,000","36,933,459"
Uptown Girls,2003,"36,922,190",0,"36,922,190"
One for the Money,2012,"26,414,527","10,479,194","36,893,721"
Rear Window,1954,"36,764,313","124,603","36,888,916"
16 Blocks,2006,"36,883,539",0,"36,883,539"
The Bachelor,1999,"21,731,001","15,151,377","36,882,378"
Risen,2016,"36,874,745",0,"36,874,745"
Deuce Bigalow: European Gigolo,2005,"22,264,487","14,600,000","36,864,487"
Just Cause,1995,"36,853,222",0,"36,853,222"
The Apple Dumpling Gang,1975,"36,853,000",0,"36,853,000"
Notorious,2009,"36,842,118",0,"36,842,118"
My Favorite Martian,1999,"36,830,057",0,"36,830,057"
Best Friends,1982,"36,821,203",0,"36,821,203"
South Pacific,1958,"36,800,000",0,"36,800,000"
Il mostro,1994,"642,000","36,120,000","36,762,000"
Titan A.E.,2000,"22,751,979","14,001,208","36,753,187"
Alive,1993,"36,733,909",0,"36,733,909"
Kôshônin: Mashita Masayoshi,2005,0,"36,733,286","36,733,286"
Recess: School's Out,2001,"36,696,761",0,"36,696,761"
Friday the 13th Part III,1982,"36,690,067",0,"36,690,067"
Valentine,2001,"20,384,136","16,300,000","36,684,136"
The Robe,1953,"36,000,000","680,187","36,680,187"
Gung Ho,1986,"36,611,610",0,"36,611,610"
Tarzan the Ape Man,1981,"36,565,280",0,"36,565,280"
The Life of David Gale,2003,"19,593,740","16,971,092","36,564,832"
Soapdish,1991,"36,489,888",0,"36,489,888"
The Gentlemen,2020,"36,471,796",0,"36,471,796"
Son in Law,1993,"36,448,200",0,"36,448,200"
Vegas Vacation,1997,"36,429,528",0,"36,429,528"
All of Me,1984,"36,403,064",0,"36,403,064"
The Glimmer Man,1996,"20,400,913","16,000,000","36,400,913"
The Adventures of Pinocchio,1996,"15,094,530","21,300,000","36,394,530"
Being John Malkovich,1999,"22,858,926","13,500,000","36,358,926"
Relatos salvajes,2014,"3,107,072","33,246,678","36,353,750"
The Commuter,2018,"36,343,858",0,"36,343,858"
Baby Geniuses,1999,"27,141,959","9,200,000","36,341,959"
Richard Pryor: Live on the Sunset Strip,1982,"36,299,720",0,"36,299,720"
Home Again,2017/I,"27,020,284","9,262,514","36,282,798"
The 15:17 to Paris,2018,"36,250,957",0,"36,250,957"
Mad Max Beyond Thunderdome,1985,"36,230,219",0,"36,230,219"
Mortal Kombat,2021,"36,171,000",0,"36,171,000"
Silent Movie,1976,"36,145,695",0,"36,145,695"
Balls of Fury,2007,"32,878,486","3,200,000","36,078,486"
Set It Off,1996,"36,049,108",0,"36,049,108"
Life of Brian,1979,"20,045,115","16,000,000","36,045,115"
Just Mercy,2019,"36,001,502",0,"36,001,502"
Eiga Doraemon: Nobita no ningyo daikaisen,2010,0,"36,000,000","36,000,000"
Ra.One,2011,"2,511,689","33,400,000","35,911,689"
Taps,1981/I,"35,856,053",0,"35,856,053"
The Black Hole,1979,"35,841,901",0,"35,841,901"
Garden State,2004,"26,782,316","9,043,000","35,825,316"
Shine,1996,"35,811,509",0,"35,811,509"
The Boy,2016,"35,794,166",0,"35,794,166"
Selena,1997,"35,782,828",0,"35,782,828"
Nightmare Alley,2021,"11,338,107","24,429,441","35,767,548"
Child's Play 2,1990,"28,501,605","7,262,000","35,763,605"
Giant,1956,"35,000,000","762,459","35,762,459"
Love Happens,2009,"22,954,795","12,800,000","35,754,795"
Riding in Cars with Boys,2001,"30,165,536","5,577,772","35,743,308"
Robin Hood: Men in Tights,1993,"35,739,755",0,"35,739,755"
Murder on the Orient Express,1974,"35,733,867",0,"35,733,867"
Under the Sea 3D,2009,"35,660,951",0,"35,660,951"
Fathers' Day,1997,"28,659,604","7,000,000","35,659,604"
Summer School,1987,"35,658,098",0,"35,658,098"
Hostel: Part II,2007,"17,609,452","18,024,511","35,633,963"
The Indian in the Cupboard,1995,"35,617,599",0,"35,617,599"
Silkwood,1983,"35,615,609",0,"35,615,609"
Sharky's Machine,1981,"35,610,100",0,"35,610,100"
Good Deeds,2012,"35,025,791","553,000","35,578,791"
Assault on Precinct 13,2005,"19,976,073","15,600,000","35,576,073"
Dirty Grandpa,2016,"35,568,376",0,"35,568,376"
Bad Santa 2,2016,"17,782,178","17,782,178","35,564,356"
T2 Trainspotting,2017,"2,395,410","33,165,614","35,561,024"
Dhoom:2,2006,"2,643,586","32,869,710","35,513,296"
No Way Out,1987,"35,509,515",0,"35,509,515"
The Ringer,2005,"35,424,335",0,"35,424,335"
Mermaids,1990,"35,419,397",0,"35,419,397"
Peppermint,2018,"35,418,723",0,"35,418,723"
The Hustle,2019,"35,417,038",0,"35,417,038"
The Gauntlet,1977,"35,400,000",0,"35,400,000"
The Intruder,2019,"35,388,976",0,"35,388,976"
The Boy Next Door,2015,"35,385,560",0,"35,385,560"
The Messengers,2007,"35,374,833",0,"35,374,833"
The Champ,1979,"30,441,738","4,926,621","35,368,359"
A Goofy Movie,1995,"35,348,597",0,"35,348,597"
Vacancy,2007,"19,363,565","15,937,080","35,300,645"
Honeymoon in Vegas,1992,"35,208,854",0,"35,208,854"
The Doors,1991,"35,183,792",0,"35,183,792"
For Love of the Game,1999,"35,168,395",0,"35,168,395"
Omoide no Mânî,2014,"765,127","34,387,429","35,152,556"
Last Christmas,2019,"35,150,750",0,"35,150,750"
Alfie,2004,"13,399,812","21,750,734","35,150,546"
Original Sin,2001,"16,252,765","18,868,099","35,120,864"
Whatever Works,2009,"5,306,447","29,791,368","35,097,815"
Deck the Halls,2006,"35,092,918",0,"35,092,918"
The Darjeeling Limited,2007,"11,902,715","23,174,208","35,076,923"
A Very Harold & Kumar 3D Christmas,2011,"35,061,031",0,"35,061,031"
My Week with Marilyn,2011,"14,600,347","20,457,349","35,057,696"
The Skulls,2000,"35,007,180",0,"35,007,180"
The Boogey Man,1980,"4,500,000","30,500,000","35,000,000"
Midnight Express,1978,"35,000,000",0,"35,000,000"
Faces of Death,1978,"35,000,000",0,"35,000,000"
Ghoulies,1984,"35,000,000",0,"35,000,000"
White Line Fever,1975,"35,000,000",0,"35,000,000"
"Aloha, Bobby and Rose",1975,"35,000,000",0,"35,000,000"
Red Heat,1988,"34,994,648",0,"34,994,648"
Bambi II,2006,0,"34,958,637","34,958,637"
Good Luck Chuck,2007,"34,925,283",0,"34,925,283"
A Thin Line Between Love and Hate,1996,"34,921,530",0,"34,921,530"
Places in the Heart,1984,"34,901,614",0,"34,901,614"
The Bible: In the Beginning...,1966,"34,900,023",0,"34,900,023"
...and justice for all.,1979,"33,300,000","1,582,387","34,882,387"
Mom and Dad,1945,"34,880,000",0,"34,880,000"
Freddy's Dead: The Final Nightmare,1991,"34,872,033",0,"34,872,033"
Gomorra,2008,"1,577,639","33,283,890","34,861,529"
Kidnap,2017,"30,718,107","4,117,973","34,836,080"
Disaster Movie,2008,"14,190,901","20,625,923","34,816,824"
The Life Aquatic with Steve Zissou,2004,"24,006,726","10,788,000","34,794,726"
White Fang,1991/I,"34,793,160",0,"34,793,160"
Psycho II,1983,"34,725,000",0,"34,725,000"
Jane Eyre,2011,"11,242,660","23,467,967","34,710,627"
The Kids Are All Right,2010,"20,811,365","13,894,485","34,705,850"
The Killing Fields,1984,"34,700,291",0,"34,700,291"
Dangerous Liaisons,1988,"34,700,000",0,"34,700,000"
The Other Side of the Mountain,1975,"34,673,100",0,"34,673,100"
Mia et le lion blanc,2018,"400,468","34,270,946","34,671,414"
Addicted to Love,1997,"34,656,904",0,"34,656,904"
Mississippi Burning,1988,"34,603,943",0,"34,603,943"
Alex Cross,2012,"25,888,412","8,700,000","34,588,412"
Flight of the Phoenix,2004,"21,009,180","13,577,088","34,586,268"
That Thing You Do!,1996,"25,809,813","8,775,603","34,585,416"
Man on the Moon,1999,"34,580,635",0,"34,580,635"
Overcomer,2019,"34,578,837",0,"34,578,837"
The Best Man,1999,"34,102,780","471,000","34,573,780"
Kurenai no buta,1992,0,"34,573,719","34,573,719"
Hawaii,1966,"34,562,222",0,"34,562,222"
Nixon,1995,"13,560,960","21,000,000","34,560,960"
Crank: High Voltage,2009,"13,630,226","20,930,351","34,560,577"
Concussion,2015,"34,531,832",0,"34,531,832"
Courageous,2011,"34,522,221",0,"34,522,221"
Hot Pursuit,2015,"34,507,079",0,"34,507,079"
The Usual Suspects,1995,"23,341,568","11,107,788","34,449,356"
Darkness,2002,"22,163,442","12,241,855","34,405,297"
Like Father Like Son,1987,"34,377,585",0,"34,377,585"
Adventures in Babysitting,1987,"34,368,475",0,"34,368,475"
The Favourite,2018,"34,366,783",0,"34,366,783"
Gekijouban Poketto monsutâ Adobansu jenerêshon: Rekkuu no houmonsha Deokishisu,2004,0,"34,337,258","34,337,258"
Little Darlings,1980,"34,326,249",0,"34,326,249"
Café Society,2016,"11,103,205","23,211,018","34,314,223"
Black Knight,2001,"33,422,806","878,569","34,301,375"
Down with Love,2003,"20,298,207","14,000,000","34,298,207"
This Is Where I Leave You,2014,"34,290,142",0,"34,290,142"
The Medallion,2003,"22,108,977","12,159,724","34,268,701"
American Psycho,2000,"15,070,285","19,196,279","34,266,564"
Bad News Bears,2005,"32,868,349","1,384,498","34,252,847"
Tommy,1975,"34,251,525",0,"34,251,525"
The Northman,2022,"34,227,875",0,"34,227,875"
Victor Frankenstein,2015,"5,775,076","28,365,398","34,140,474"
"Everything, Everything",2017,"34,121,140",0,"34,121,140"
The Bob's Burgers Movie,2022,"31,933,830","2,183,393","34,117,223"
Multiplicity,1996,"20,101,861","14,000,000","34,101,861"
My Dog Skip,2000,"34,099,640",0,"34,099,640"
Instinct,1999,"34,098,563",0,"34,098,563"
The Edge,1997,"27,779,888","6,300,000","34,079,888"
The Truth About Cats & Dogs,1996,"34,073,143",0,"34,073,143"
The DUFF,2015,"34,017,854",0,"34,017,854"
Death Wish,2018,"34,017,028",0,"34,017,028"
Day of the Dead,1985,"5,804,262","28,195,738","34,000,000"
El secreto de sus ojos,2009,"20,167,424","13,798,419","33,965,843"
Picture Perfect,1997,"31,058,643","2,900,000","33,958,643"
The Relic,1997,"33,956,608",0,"33,956,608"
Arthur 3: la guerre des deux mondes,2010,0,"33,885,743","33,885,743"
Steve Jobs,2015,"17,766,658","16,100,000","33,866,658"
All About Steve,2009,"33,860,010",0,"33,860,010"
Cirque du Freak: The Vampire's Assistant,2009,"13,856,340","20,000,000","33,856,340"
The Pink Panther Strikes Again,1976,"33,833,201",0,"33,833,201"
Hotel Rwanda,2004,"23,472,900","10,351,351","33,824,251"
Carrie,1976,"33,800,000",0,"33,800,000"
Where the Heart Is,2000,"33,771,174",0,"33,771,174"
Porky's II: The Next Day,1983,"33,759,266",0,"33,759,266"
Barbarian,2022,"34,063,316",0,"34,063,316"
Last Man Standing,1996,"18,127,448","15,600,000","33,727,448"
Curly Sue,1991,"33,691,313",0,"33,691,313"
The Punisher,2004,"33,682,273",0,"33,682,273"
The Gambler,2014/III,"33,631,221",0,"33,631,221"
The Turning Point,1977,"33,600,000",0,"33,600,000"
The Spy Who Dumped Me,2018,"33,562,069",0,"33,562,069"
Heroes,1977,"33,500,000",0,"33,500,000"
Fireproof,2008,"33,456,317","16,980","33,473,297"
Semi-Pro,2008,"33,472,850",0,"33,472,850"
Red Planet,2000,"17,480,890","15,983,079","33,463,969"
2016: Obama's America,2012,"33,449,086",0,"33,449,086"
Doubt,2008/I,"33,422,556",0,"33,422,556"
Edtv,1999,"22,421,087","11,000,000","33,421,087"
City Hall,1996,"20,300,000","13,100,000","33,400,000"
Planet of the Apes,1968,"33,395,426",0,"33,395,426"
Rosemary's Baby,1968,"33,395,426",0,"33,395,426"
Gekijouban Poketto monsutâ Adobansu jenerêshon: Nanayo no negaiboshi Jirâchi,2003,0,"33,393,751","33,393,751"
The House,2017/I,"25,584,504","7,800,000","33,384,504"
Haywire,2011,"18,942,396","14,430,210","33,372,606"
Jojo Rabbit,2019,"33,370,906",0,"33,370,906"
See Spot Run,2001,"33,357,476",0,"33,357,476"
Reality Bites,1994,"20,982,557","12,369,000","33,351,557"
The Finest Hours,2016,"27,550,735","5,800,000","33,350,735"
The Cave,2005,"15,007,991","18,288,466","33,296,457"
Grand Canyon,1991,"33,243,020",0,"33,243,020"
Breach,2007,"33,231,264",0,"33,231,264"
Silverado,1985,"33,200,000",0,"33,200,000"
Forget Paris,1995,"33,194,500",0,"33,194,500"
Escape Room: Tournament of Champions,2021,"25,188,958","8,000,000","33,188,958"
"Hello, Dolly!",1969,"33,136,000",0,"33,136,000"
Sicko,2007,"24,540,079","8,565,313","33,105,392"
Teen Wolf,1985,"33,086,700",0,"33,086,700"
Goksung,2016,"785,405","32,300,000","33,085,405"
Matilda,1996,"33,084,249",0,"33,084,249"
Confessions of a Teenage Drama Queen,2004,"29,331,068","3,720,228","33,051,296"
Wings of Courage,1995,"33,035,453",0,"33,035,453"
Dreamer: Inspired by a True Story,2005,"33,022,286",0,"33,022,286"
Ron's Gone Wrong,2021,"23,007,026","10,000,000","33,007,026"
TRON,1982,"33,000,000",0,"33,000,000"
Kurôzu zero II,2009,0,"33,000,000","33,000,000"
Friday After Next,2002,"32,983,713",0,"32,983,713"
Friday the 13th: The Final Chapter,1984,"32,980,000",0,"32,980,000"
Inside Llewyn Davis,2013,"13,235,319","19,700,000","32,935,319"
Blade Runner,1982,"32,868,943",0,"32,868,943"
The Joy Luck Club,1993,"32,861,136",0,"32,861,136"
Scott Pilgrim vs. the World,2010,"32,841,100",0,"32,841,100"
Annihilation,2018,"32,732,301",0,"32,732,301"
Tommy Boy,1995,"32,700,000",0,"32,700,000"
Awake,2007,"14,377,198","18,308,481","32,685,679"
When in Rome,2010,"32,669,555",0,"32,669,555"
Return to Me,2000,"32,662,299",0,"32,662,299"
Coming Home,1978,"32,653,905",0,"32,653,905"
Because of Winn-Dixie,2005,"32,645,546",0,"32,645,546"
The Accidental Tourist,1988,"32,632,093",0,"32,632,093"
Driven,2001,"32,616,869",0,"32,616,869"
Murder by Death,1976,"32,511,047",0,"32,511,047"
Endless Love,1981,"31,184,024","1,308,650","32,492,674"
Jungle Fever,1991,"32,482,682",0,"32,482,682"
Cybernatural,2014,"32,482,090",0,"32,482,090"
October Sky,1999,"32,481,825",0,"32,481,825"
Mother's Day,2016/I,"32,463,917",0,"32,463,917"
The Sandlot,1993,"32,416,586",0,"32,416,586"
The Men Who Stare at Goats,2009,"32,416,109",0,"32,416,109"
Black Sheep,1996,"32,377,000",0,"32,377,000"
The Covenant,2006,"23,292,105","9,055,134","32,347,239"
Angela's Ashes,1999,"13,038,660","19,300,000","32,338,660"
Fair Game,1995,"11,534,477","20,800,000","32,334,477"
Nothing in Common,1986,"32,324,557",0,"32,324,557"
Kevin Hart: Let Me Explain,2013,"32,244,051","74,000","32,318,051"
Gekijouban Pokketto monsutâ Besuto uisshu: Shinsoku no Genosekuto Myûtsû kakusei,2013,0,"32,293,377","32,293,377"
Hart's War,2002,"19,076,815","13,209,403","32,286,218"
Project Almanac,2015,"22,331,028","9,917,213","32,248,241"
The House,2017,"25,031,902","7,200,000","32,231,902"
Wickie und die starken Männer,2009,0,"32,223,357","32,223,357"
The Lost Boys,1987,"32,222,567",0,"32,222,567"
Katy Perry: Part of Me,2012,"25,322,080","6,900,000","32,222,080"
Kingpin,1996,"25,019,368","7,200,000","32,219,368"
Lockout,2012,"14,326,865","17,877,166","32,204,031"
The Age of Innocence,1993,"32,200,000",0,"32,200,000"
Alien Nation,1988,"25,216,243","6,938,804","32,155,047"
How to Be a Latin Lover,2017,"32,149,404",0,"32,149,404"
Cold Pursuit,2019,"32,138,862",0,"32,138,862"
Beast,2017/III,"31,739,725","389,854","32,129,579"
Yôgisha: Muroi Shinji,2005,0,"32,104,229","32,104,229"
Seven Wonders of the World,1956,"32,100,000",0,"32,100,000"
What's the Worst That Could Happen?,2001,"32,095,318",0,"32,095,318"
The Accused,1988,"32,069,318",0,"32,069,318"
Robin Hood,1973,"32,056,467",0,"32,056,467"
Copycat,1995,"32,051,917",0,"32,051,917"
Sunshine,2007,"3,675,753","28,342,050","32,017,803"
You Again,2010,"25,702,053","6,303,195","32,005,248"
Os Dez Mandamentos: O Filme,2016,0,"31,998,251","31,998,251"
Side Effects,2005/II,"31,994,089",0,"31,994,089"
Metro,1997,"31,987,563",0,"31,987,563"
Nobody’s Fool,2018,"31,713,110","265,000","31,978,110"
"Definitely, Maybe",2008,"31,973,840",0,"31,973,840"
Nochnoy dozor,2004,"1,487,477","30,445,888","31,933,365"
Lean on Me,1989,"31,906,454",0,"31,906,454"
Dressed to Kill,1980,"31,899,000",0,"31,899,000"
Bob & Carol & Ted & Alice,1969,"31,897,253",0,"31,897,253"
Isle of Dogs,2018,"31,892,516",0,"31,892,516"
Murder by Numbers,2002,"31,874,869",0,"31,874,869"
Children of a Lesser God,1986,"31,853,080",0,"31,853,080"
Milk,2008/I,"31,841,299",0,"31,841,299"
Push,2009,"31,806,100",0,"31,806,100"
Bombshell,2019,"31,762,808",0,"31,762,808"
L'ours,1988,"31,753,898",0,"31,753,898"
From Here to Eternity,1953,"30,500,000","1,206,452","31,706,452"
Quarantine,2008,"31,691,811",0,"31,691,811"
Paint Your Wagon,1969,"31,678,778",0,"31,678,778"
History of the World: Part I,1981,"31,672,907",0,"31,672,907"
The Soloist,2009,"31,670,931",0,"31,670,931"
Rent,2005,"29,077,547","2,593,073","31,670,620"
7 Zwerge - Der Wald ist nicht genug,2006,0,"31,666,341","31,666,341"
August Rush,2007,"31,662,104",0,"31,662,104"
Can't Buy Me Love,1987,"31,623,833",0,"31,623,833"
For Richer or Poorer,1997,"31,611,225",0,"31,611,225"
Rob Roy,1995,"31,600,000",0,"31,600,000"
She's Out of My League,2010,"31,584,722",0,"31,584,722"
Doctor Sleep,2019,"31,581,712",0,"31,581,712"
Little Big Man,1970,"31,559,552",0,"31,559,552"
A Most Wanted Man,2014,"17,237,244","14,317,611","31,554,855"
Endless Love,2014,"23,438,250","8,100,000","31,538,250"
"Good Night, and Good Luck.",2005,"31,501,218",0,"31,501,218"
Barry Lyndon,1975,"20,000,000","11,500,000","31,500,000"
Nick and Norah's Infinite Playlist,2008,"31,487,293",0,"31,487,293"
Adrift,2018,"31,445,011",0,"31,445,011"
Lost Souls,2000,"16,779,636","14,576,274","31,355,910"
Daddy's Little Girls,2007,"31,339,647",0,"31,339,647"
Love in the Time of Cholera,2007,"4,607,608","26,728,781","31,336,389"
Bustin' Loose,1981,"31,261,269",0,"31,261,269"
Monster's Ball,2001,"31,252,964",0,"31,252,964"
Dracula,1979,"20,158,970","11,076,842","31,235,812"
The Adventures of the Wilderness Family,1975,"31,223,000",0,"31,223,000"
The Great Muppet Caper,1981,"31,206,251",0,"31,206,251"
The Secret Garden,1993,"31,181,347",0,"31,181,347"
Johnson Family Vacation,2004,"31,179,516",0,"31,179,516"
The Replacement Killers,1998,"18,967,571","12,200,000","31,167,571"
How High,2001,"31,155,435",0,"31,155,435"
True Grit,1969,"31,132,592",0,"31,132,592"
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,1965,"31,111,111",0,"31,111,111"
Camelot,1967,"31,102,578",0,"31,102,578"
Von Ryan's Express,1965,"17,111,111","13,975,000","31,086,111"
High Anxiety,1977,"31,063,038",0,"31,063,038"
Air America,1990,"31,053,601",0,"31,053,601"
Ultraviolet,2006,"18,500,966","12,534,399","31,035,365"
A Serious Man,2009,"9,228,788","21,800,000","31,028,788"
Los abrazos rotos,2009,"5,014,305","25,977,355","30,991,660"
Le peuple migrateur,2001,"10,762,178","20,217,080","30,979,258"
Le passager de la pluie,1970,"30,964,823",0,"30,964,823"
Nuts,1987,"30,950,002",0,"30,950,002"
Paper Moon,1973,"30,933,743",0,"30,933,743"
Joyful Noise,2012,"30,928,807",0,"30,928,807"
Dune,1984,"30,925,690",0,"30,925,690"
Powder,1995,"30,862,146",0,"30,862,146"
The Texas Chain Saw Massacre,1974,"30,859,000",0,"30,859,000"
The Princess Bride,1987,"30,857,814",0,"30,857,814"
