name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Allegheny Uprising,1939,"750,000",0,"750,000"
The Party,2003,"749,827",0,"749,827"
The Young Poisoner's Handbook,1995,"749,812",0,"749,812"
The Great Buck Howard,2008,"748,363",0,"748,363"
The Girl in a Swing,1988,"747,013",0,"747,013"
Time Bomb,1953,"346,000","400,000","746,000"
Benediction,2021,"201,093","544,208","745,301"
Lamb of God: The Concert Film,2021,"744,513",0,"744,513"
The Nightingale,2018/I,"400,741","343,327","744,068"
"Sister, Sister",1987,"743,445",0,"743,445"
Ask the Dust,2006,"742,614",0,"742,614"
Men with Guns,1997/II,"742,032",0,"742,032"
L'armée des ombres,1969,"741,766",0,"741,766"
Auf der anderen Seite,2007,"741,283",0,"741,283"
Storia di ragazzi e di ragazze,1989,"741,221",0,"741,221"
I Belonged to You,2016,"740,234",0,"740,234"
First Descent,2005,"739,690",0,"739,690"
The Man Who Cried,2000,"739,583",0,"739,583"
Drishyam,2015,"739,478",0,"739,478"
Extremedays,2001,"739,390",0,"739,390"
Rosencrantz & Guildenstern Are Dead,1990,"739,104",0,"739,104"
Satyagraha,2013/I,"738,525",0,"738,525"
Blue Bayou,2021,"738,175",0,"738,175"
And Now... Ladies and Gentlemen...,2002,"736,762",0,"736,762"
The Third Miracle,1999,"736,592",0,"736,592"
Theeb,2014,"283,024","452,937","735,961"
Kadosh,1999,"735,864",0,"735,864"
Bhaji on the Beach,1993,"735,192",0,"735,192"
Drop Squad,1994,"734,693",0,"734,693"
Trolösa,2000,"734,597",0,"734,597"
Lost in La Mancha,2002,"734,514",0,"734,514"
Le colonel Chabert,1994,"734,406",0,"734,406"
Black,2005,"733,094",0,"733,094"
Once I Was a Beehive,2015,"732,655",0,"732,655"
The Shape of Things,2003,"732,241",0,"732,241"
Rosenstrasse,2003,"732,036",0,"732,036"
Kiss or Kill,1997,"731,091",0,"731,091"
Slaughterhouse Rulez,2018,"4,665","726,005","730,670"
Les rendez-vous de Paris,1995,"730,099",0,"730,099"
Party Monster,2003,"728,253",0,"728,253"
Fade to Black,2004,"728,243",0,"728,243"
Donnie Darko,2001,"727,883",0,"727,883"
Lust in the Dust,1985,"727,639",0,"727,639"
Land Ho!,2014,"727,430",0,"727,430"
Vox Lux,2018,"727,119",0,"727,119"
SubUrbia,1996,"726,207",0,"726,207"
The Cross,2009,"726,159",0,"726,159"
Mausam,2011,"725,966",0,"725,966"
Bornholms stemme,1999,0,"725,854","725,854"
Budbringeren,1997,0,"725,667","725,667"
L'accompagnatrice,1992,"725,519",0,"725,519"
May It Last: A Portrait of the Avett Brothers,2017,"725,286",0,"725,286"
Vampire's Kiss,1988,"725,131",0,"725,131"
Hombre mirando al sudeste,1986,"725,000",0,"725,000"
The Wicked Lady,1983,"724,912",0,"724,912"
À ma soeur!,2001,"724,116",0,"724,116"
Nueba Yol 3: Bajo la nueva ley,1997,"723,404",0,"723,404"
Australia: Land Beyond Time,2002,0,"723,066","723,066"
The Act of Killing,2012,"486,919","235,355","722,274"
Da jeg traff Jesus... med sprettert,2000,0,"722,174","722,174"
The Phantom of the Opera,1925,"720,861",0,"720,861"
Box of Moon Light,1996,"720,717",0,"720,717"
The Big One,1997,"720,074",0,"720,074"
Remember,2015/I,"719,916",0,"719,916"
Les femmes du 6e étage,2010,"719,601",0,"719,601"
Chuck Berry Hail! Hail! Rock 'n' Roll,1987,"719,323",0,"719,323"
Bluffmaster!,2005,"718,956",0,"718,956"
Wake Up Sid,2009,"717,977",0,"717,977"
Focus,2001/I,"717,820",0,"717,820"
Thousand Pieces of Gold,1991,"717,772",0,"717,772"
On the Road,2012,"717,753",0,"717,753"
And God Created Woman,1988,"717,376",0,"717,376"
The Reckless Moment,1949,"717,188",0,"717,188"
Yves Saint Laurent,2014,"716,679",0,"716,679"
Goya en Burdeos,1999,"716,592",0,"716,592"
Coupe de Ville,1990,"715,983",0,"715,983"
Hannah Arendt,2012,"714,442",0,"714,442"
The Catcher Was a Spy,2018,"714,205",0,"714,205"
Son of Sardaar,2012,"713,754",0,"713,754"
Karakter,1997,"713,413",0,"713,413"
Holy Matrimony,1994,"713,234",0,"713,234"
The Little Stranger,2018,"713,143",0,"713,143"
Rocket Science,2007,"712,391",0,"712,391"
The Ballad of Jack and Rose,2005,"712,294",0,"712,294"
Into the White,2012/I,547,"711,669","712,216"
Dead Awake,2010,"712,000",0,"712,000"
Entertaining Angels: The Dorothy Day Story,1996,"711,872",0,"711,872"
Shanghai Ghetto,2002,"711,598",0,"711,598"
Code Two,1953,"365,000","346,000","711,000"
Nordwand,2008,"710,993",0,"710,993"
Man zkt vrouw,2007,0,"708,990","708,990"
À bout portant,2010,"706,937",0,"706,937"
Holiday,2014,"706,893",0,"706,893"
"Nannerl, la soeur de Mozart",2010,"706,622",0,"706,622"
The Exception,2016,"705,963",0,"705,963"
"Men, Women & Children",2014,"705,908",0,"705,908"
Raavan,2010,"705,504",0,"705,504"
Kicking and Screaming,1995,"704,543",0,"704,543"
The Unholy Three,1925,"704,000",0,"704,000"
The 11th Hour,2007/I,"703,464",0,"703,464"
Hobo with a Shotgun,2011,"703,002",0,"703,002"
Asoka,2001,"702,777",0,"702,777"
Little Men,2016,"702,191",0,"702,191"
Echo Park,1985,"701,892",0,"701,892"
Tangerine,2015,"701,837",0,"701,837"
Blithe Spirit,2020,"247,082","453,129","700,211"
Zamani barayé masti asbha,2000,"700,159",0,"700,159"
What Price Glory,1926,"700,000",0,"700,000"
Siesta,1987,"700,000",0,"700,000"
A Small Circle of Friends,1980,"700,000",0,"700,000"
Body Shots,1999,"699,964",0,"699,964"
Hotel op stelten,2008,0,"699,811","699,811"
La lectrice,1988,"699,397",0,"699,397"
Scavengers,1987,"699,118",0,"699,118"
Blaze,2018,"697,797",0,"697,797"
The Assassination of Richard Nixon,2004,"697,759",0,"697,759"
Secrets,1933,"697,432",0,"697,432"
Mysterious Skin,2004,"697,181",0,"697,181"
Himalaya,2015,"696,717",0,"696,717"
Kosmos kak predchuvstvie,2005,0,"696,681","696,681"
Human Nature,2001,"695,876",0,"695,876"
Split Decisions,1988,"695,822",0,"695,822"
Muscle Shoals,2013,"695,625",0,"695,625"
The Girlfriend Experience,2009,"695,417",0,"695,417"
Trees Lounge,1996,"695,229",0,"695,229"
Jhoom Barabar Jhoom,2007,"695,157",0,"695,157"
Listy do M. 3,2017,0,"694,605","694,605"
Red Army,2014,"694,600",0,"694,600"
The Pirates of Penzance,1983,"694,497",0,"694,497"
Edward II,1991,"694,438",0,"694,438"
Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,2016,"694,280",0,"694,280"
The Valley,2000,0,"693,434","693,434"
Son ders,2008,0,"693,214","693,214"
Frankie & Alice,2010,"693,181",0,"693,181"
The Cat's-Paw,1934,"693,000",0,"693,000"
The Paperboy,2012,"692,640",0,"692,640"
The Living End,1992,"692,585",0,"692,585"
Kruistocht in spijkerbroek,2006,0,"691,904","691,904"
Bachna Ae Haseeno,2008,"691,678",0,"691,678"
Paris pieds nus,2016,"691,597",0,"691,597"
The Opposite Sex and How to Live with Them,1992,"690,966",0,"690,966"
The Love Light,1921,"690,965",0,"690,965"
Shubh Mangal Saavdhan,2017,"689,874",0,"689,874"
Swimming with Men,2018,"24,888","664,414","689,302"
Wigstock: The Movie,1995,"688,512",0,"688,512"
Happy Accidents,2000,"688,510",0,"688,510"
"Distant Voices, Still Lives",1988,"688,329",0,"688,329"
Lady Chatterley,2006,"687,414",0,"687,414"
The Caveman's Valentine,2001,"687,194",0,"687,194"
The Secret of Kells,2009,"686,383",0,"686,383"
Bennett’s War,2019,"685,815",0,"685,815"
Mr. Church,2016,"685,440",0,"685,440"
Bloodsport 2,1996,"684,351",0,"684,351"
Lumumba,2000,"684,121",0,"684,121"
Dare mo shiranai,2004,"683,575",0,"683,575"
9 és 1/2 randi,2008,0,"682,968","682,968"
Az én XX. századom,1989,"682,016",0,"682,016"
Killer Party,1986,"681,337",0,"681,337"
Beach Rats,2017,"472,368","208,919","681,287"
Koi... Mil Gaya,2003,"681,000",0,"681,000"
Tabloid,2010,"680,468",0,"680,468"
No Entry,2005,"678,000",0,"678,000"
A Matter of Faith,2014,"677,577",0,"677,577"
"Cry, the Beloved Country",1995,"676,525",0,"676,525"
Sophie Scholl - Die letzten Tage,2005,"676,167",0,"676,167"
Where the River Runs Black,1986,"676,166",0,"676,166"
Laaga Chunari Mein Daag: Journey of a Woman,2007,"675,101",0,"675,101"
The Bashful Bachelor,1942,"675,000",0,"675,000"
Dayereh,2000,"673,780",0,"673,780"
Kallem mama,2003,0,"673,733","673,733"
Pranzo di ferragosto,2008,"673,721",0,"673,721"
Metoroporisu,2001,"673,414",0,"673,414"
Gadjo dilo,1997,"673,153",0,"673,153"
Feux rouges,2004,"672,105",0,"672,105"
Die Stille nach dem Schuß,2000,"671,565",0,"671,565"
Teri Meri Kahaani,2012,"671,442",0,"671,442"
Maniac Cop,1988,"671,382",0,"671,382"
Imagine Me & You,2005,"671,240",0,"671,240"
Guadalupe,2006,"671,228",0,"671,228"
C.S.A.: The Confederate States of America,2004,"671,122",0,"671,122"
La cérémonie,1995,"670,659",0,"670,659"
The Thief and the Cobbler,1993,"669,276",0,"669,276"
The Claim,2000,"669,258",0,"669,258"
The Saddest Music in the World,2003,"669,128",0,"669,128"
Alone Yet Not Alone,2013,"668,172",0,"668,172"
Charlotte Gray,2001,"668,140",0,"668,140"
Torrent,1926,"460,000","208,000","668,000"
The Hour of the Pig,1993,"667,078",0,"667,078"
Tais-toi!,2003,0,"667,000","667,000"
Anvil: The Story of Anvil,2008,"666,659",0,"666,659"
Beer for My Horses,2008,"666,045",0,"666,045"
Tarzán en la gruta del oro,1969,0,"665,650","665,650"
Xiao cai feng,2002,"665,260",0,"665,260"
Bereullin,2013,"665,210",0,"665,210"
I Accuse!,1958,"190,000","475,000","665,000"
Pressure Point,1962,"665,000",0,"665,000"
Les nuits fauves,1992,"662,341",0,"662,341"
The Circle,2002,"661,445",0,"661,445"
Kavkazskiy plennik,1996,"661,361",0,"661,361"
Play the Game,2009,"661,209",0,"661,209"
Venice/Venice,1992,"661,080",0,"661,080"
The D Train,2015,"660,994",0,"660,994"
Bliss,1985,"660,537",0,"660,537"
The White Sister,1923,"657,532",0,"657,532"
Our Friend,2019/I,"657,351",0,"657,351"
Death of a President,2006,"519,086","138,170","657,256"
Le concert,2009,"657,194",0,"657,194"
War Party,1988,"657,190",0,"657,190"
The Emperor's New Clothes,2001,"655,822",0,"655,822"
The Stoning of Soraya M.,2008,"655,647",0,"655,647"
Cheeni Kum,2007,"655,246",0,"655,246"
Hamam,1997,"655,078",0,"655,078"
Another Gay Movie,2006,"654,132",0,"654,132"
Inside Deep Throat,2005,"653,621",0,"653,621"
Terri,2011,"653,578",0,"653,578"
Wilson,2017/I,"652,997",0,"652,997"
Stormbreaker,2006,"652,526",0,"652,526"
Parkland,2013,"652,355",0,"652,355"
Lassie,2005,"652,163",0,"652,163"
Wilson,2017,"651,369",0,"651,369"
L'enfant,2005,"651,234",0,"651,234"
Metropolis,1927,"650,422",0,"650,422"
Heung Gong wun fung kwong,1993,0,"650,103","650,103"
Bommarillu,2006,"650,000",0,"650,000"
Ordinary Love,2019,"323,688","325,350","649,038"
Japanese Story,2003,"647,054",0,"647,054"
Miss Firecracker,1989,"646,890",0,"646,890"
Bhagam Bhag,2006,"646,604",0,"646,604"
Jodorowsky's Dune,2013,"646,512",0,"646,512"
The Sellout,1952,"434,000","211,000","645,000"
Frank,2014/II,"644,906",0,"644,906"
Hymypoika,2003,0,"644,124","644,124"
Dracula 3D,2012,"8,139","635,619","643,758"
The Last Shift,2020,"643,658",0,"643,658"
The Stanford Prison Experiment,2015,"643,557",0,"643,557"
"Il cav. Costante Nicosia demoniaco, ovvero: Dracula in Brianza",1975,0,"643,333","643,333"
Tini nezabutykh predkiv. Tayemnytsi molfara,2013,0,"643,250","643,250"
American Buffalo,1996,"643,129",0,"643,129"
Lizzie,2018,"642,157",0,"642,157"
Into the Sun,1992,"641,886",0,"641,886"
Five Days from Home,1978,"641,768",0,"641,768"
Joe Gould's Secret,2000,"641,117",0,"641,117"
Dust to Glory,2005,"639,990",0,"639,990"
Journey from the Fall,2006,"638,951",0,"638,951"
The Greatest Movie Ever Sold,2011,"638,476",0,"638,476"
Blow Dry,2001,"637,769",0,"637,769"
The Sparks Brothers,2021,"637,665",0,"637,665"
Dice Rules,1991,"637,327",0,"637,327"
One from the Heart,1981,"636,796",0,"636,796"
The Last Lions,2011,"635,325",0,"635,325"
Fugitive Pieces,2007,"634,379",0,"634,379"
Molière,2007,"634,277",0,"634,277"
2 Days in New York,2012,"632,824",0,"632,824"
Grey Owl,1999,"632,617",0,"632,617"
Agent Vinod,2012,"632,446",0,"632,446"
We Are Family,2010,"631,276",0,"631,276"
